Categoria,Nome da Origem.1,iBase,iSeg,iPriv,Ciclo_Entrega,ANO,SEMESTRE,Região
"Instituto,INPI,""0,90"",""0,52"",""0,63"",Ciclo 1,2023,1,Sudeste"
"Instituto,INSS,""0,90"",""0,44"",""0,21"",Ciclo 1,2023,1,Centro-Oeste"
"Instituto,INT,""0,34"",""0,36"",""0,09"",Ciclo 1,2023,1,Sudeste"
"Instituto,IPEA,""0,80"",""0,61"",""0,65"",Ciclo 1,2023,1,Centro-Oeste"
"Instituto,IPHAN,""0,70"",""0,35"",""0,22"",Ciclo 1,2023,1,Centro-Oeste"
"Instituto,ITI,""0,57"",""0,59"",""0,50"",Ciclo 1,2023,1,Centro-Oeste"
"Instituto,ITI,""0,57"",""0,59"",""0,50"",Ciclo 1,2023,1,Centro-Oeste"
"Instituto,ITI,""0,57"",""0,59"",""0,50"",Ciclo 1,2023,1,Centro-Oeste"
"Instituto,JBRJ,""0,43"",""0,29"",""0,40"",Ciclo 1,2023,1,Sudeste"
"Especiais,LNCC,""1,00"",""0,46"",""0,57"",Ciclo 1,2023,1,Sudeste"
"Ministério,MAPA,""0,51"",""0,24"",""0,19"",Ciclo 1,2023,1,Centro-Oeste"
"Ministério,MAPA,""0,51"",""0,24"",""0,19"",Ciclo 1,2023,1,Centro-Oeste"
Especiais,MAST,,,,Ciclo 1,2023,1,Centro-Oeste
"Ministério,MCIDADES,""0,26"",""0,43"",""0,24"",Ciclo 1,2023,1,Centro-Oeste"
"Ministério,MCIDADES,""0,26"",""0,43"",""0,24"",Ciclo 1,2023,1,Centro-Oeste"
"Ministério,MCOM,""0,80"",""0,60"",""0,54"",Ciclo 1,2023,1,Centro-Oeste"
"Ministério,MCTI,""0,57"",""0,17"",""0,22"",Ciclo 1,2023,1,Centro-Oeste"
"Ministério,MD,""1,00"",""0,72"",""0,67"",Ciclo 1,2023,1,Centro-Oeste"
"Ministério,MDAAF,""0,17"",""0,06"",""0,11"",Ciclo 1,2023,1,Centro-Oeste"
"Ministério,MDHC,""0,90"",""0,46"",""0,30"",Ciclo 1,2023,1,Centro-Oeste"
"Ministério,MDIC,""0,30"",""0,35"",""0,27"",Ciclo 1,2023,1,Centro-Oeste"
"Ministério,MDS,""0,60"",""0,31"",""0,14"",Ciclo 1,2023,1,Centro-Oeste"
"Ministério,MDS,""0,60"",""0,31"",""0,14"",Ciclo 1,2023,1,Centro-Oeste"
"Ministério,MDS,""0,60"",""0,31"",""0,14"",Ciclo 1,2023,1,Centro-Oeste"
"Ministério,MEC,""0,77"",""0,46"",""0,46"",Ciclo 1,2023,1,Centro-Oeste"
Ministério,MEMP,,,,Ciclo 1,2023,1,Centro-Oeste
"Ministério,MESP,""0,14"",""0,03"",""0,04"",Ciclo 1,2023,1,Centro-Oeste"
"Ministério,MF,""0,26"",""0,38"",""0,52"",Ciclo 1,2023,1,Centro-Oeste"
"Ministério,MF_PGFN,""0,69"",""0,53"",""0,56"",Ciclo 1,2023,1,Centro-Oeste"
"Ministério,MF_RFB,""0,69"",""0,53"",""0,62"",Ciclo 1,2023,1,Centro-Oeste"
"Ministério,MF_STN,""0,80"",""0,55"",""0,34"",Ciclo 1,2023,1,Centro-Oeste"
"Especiais,MGI_AN,""0,46"",""0,60"",""0,23"",Ciclo 1,2023,1,Centro-Oeste"
"Ministério,MGI_DTI,""0,90"",""0,51"",""0,41"",Ciclo 1,2023,1,Centro-Oeste"
"Ministério,MGI_SEGES,""0,90"",""0,51"",""0,41"",Ciclo 1,2023,1,Centro-Oeste"
"Ministério,MGI_SEST_CGGIE,""0,90"",""0,51"",""0,38"",Ciclo 1,2023,1,Centro-Oeste"
Ministério,MGI_SGD,,,,Ciclo 1,2023,1,Centro-Oeste
"Ministério,MGI_SGP_DESIN,""0,64"",""0,12"",""0,15"",Ciclo 1,2023,1,Centro-Oeste"
"Ministério,MGI_SPU_DEMIN,""0,90"",""0,51"",""0,21"",Ciclo 1,2023,1,Centro-Oeste"
"Ministério,MIDR,""0,43"",""0,34"",""0,45"",Ciclo 1,2023,1,Centro-Oeste"
"Ministério,MinC,""0,69"",""0,37"",""0,18"",Ciclo 1,2023,1,Centro-Oeste"
"Ministério,MJSP,""1,00"",""0,68"",""0,73"",Ciclo 1,2023,1,Centro-Oeste"
"Ministério,MJSP,""1,00"",""0,68"",""0,73"",Ciclo 1,2023,1,Centro-Oeste"
"Ministério,MJSP_PF,""1,00"",""0,76"",""0,87"",Ciclo 1,2023,1,Centro-Oeste"
"Ministério,MJSP_PRF,""1,00"",""0,68"",""0,55"",Ciclo 1,2023,1,Centro-Oeste"
"Ministério,MJSP_SENAPPEN,""0,09"",""0,03"",""0,02"",Ciclo 1,2023,1,Centro-Oeste"
"Ministério,MMA,""1,00"",""0,45"",""0,54"",Ciclo 1,2023,1,Centro-Oeste"
"Ministério,MME,""0,34"",""0,29"",""0,21"",Ciclo 1,2023,1,Centro-Oeste"
Ministério,MMULHERES,,,,Ciclo 1,2023,1,Centro-Oeste
"Ministério,MPA,""0,51"",""0,24"",""0,19"",Ciclo 1,2023,1,Centro-Oeste"
"Especiais,MPEG,""0,26"",""0,22"",""0,08"",Ciclo 1,2023,1,Norte"
"Ministério,MPI,""0,14"",""0,36"",""0,03"",Ciclo 1,2023,1,Centro-Oeste"
"Ministério,MPO,""0,64"",""0,46"",""0,15"",Ciclo 1,2023,1,Centro-Oeste"
"Ministério,MPort,""0,14"",""0,03"",""0,03"",Ciclo 1,2023,1,Centro-Oeste"
Ministério,MPS,,,,Ciclo 1,2023,1,Centro-Oeste
Ministério,MRE,,,,Ciclo 1,2023,1,Centro-Oeste
"Ministério,MS,""0,69"",""0,59"",""0,26"",Ciclo 1,2023,1,Centro-Oeste"
"Ministério,MS,""0,69"",""0,59"",""0,26"",Ciclo 1,2023,1,Centro-Oeste"
"Ministério,MT,""0,43"",""0,53"",""0,32"",Ciclo 1,2023,1,Centro-Oeste"
"Ministério,MT,""0,43"",""0,53"",""0,32"",Ciclo 1,2023,1,Centro-Oeste"
"Ministério,MTE,""0,26"",""0,36"",""0,13"",Ciclo 1,2023,1,Centro-Oeste"
"Ministério,MTur,""1,00"",""0,45"",""0,58"",Ciclo 1,2023,1,Centro-Oeste"
"Especiais,ON,""0,57"",""0,17"",""0,22"",Ciclo 1,2023,1,Sudeste"
"Superintendência,PREVIC,""0,60"",""0,50"",""0,21"",Ciclo 1,2023,1,Centro-Oeste"
"Ministério,MPO_SOF,""0,64"",""0,46"",""0,15"",Ciclo 1,2023,1,Centro-Oeste"
"Superintendência,SUDAM,""0,80"",""0,42"",""0,22"",Ciclo 1,2023,1,Norte"
"Superintendência,SUDECO,""0,77"",""0,30"",""0,31"",Ciclo 1,2023,1,Centro-Oeste"
"Superintendência,SUDENE,""0,07"",,""0,02"",Ciclo 1,2023,1,Nordeste"
"Superintendência,SUFRAMA,""0,77"",""0,14"",""0,18"",Ciclo 1,2023,1,Norte"
"Superintendência,SUSEP,""0,30"",""0,34"",""0,33"",Ciclo 1,2023,1,Sudeste"
"Fundação,UFABC,""0,64"",""0,42"",""0,29"",Ciclo 1,2023,1,Sudeste"
"Fundação,UFAC,""0,80"",""0,31"",""0,26"",Ciclo 1,2023,1,Norte"
"Universidade,UFAL,""0,50"",""0,35"",""0,24"",Ciclo 1,2023,1,Nordeste"
"Fundação,UFAM,""0,57"",""0,21"",""0,14"",Ciclo 1,2023,1,Norte"
"Universidade,UFAPE,""0,07"",""0,05"",""0,02"",Ciclo 1,2023,1,Nordeste"
"Universidade,UFBA,""0,90"",""0,57"",""0,52"",Ciclo 1,2023,1,Nordeste"
Universidade,UFC,,,,Ciclo 1,2023,1,Nordeste
"Universidade,UFCA,""0,43"",""0,34"",""0,28"",Ciclo 1,2023,1,Nordeste"
Universidade,UFCAT,,,,Ciclo 1,2023,1,Centro-Oeste
"Universidade,UFCG,""0,60"",""0,11"",""0,14"",Ciclo 1,2023,1,Nordeste"
"Fundação,UFCSPA,""0,57"",,""0,20"",Ciclo 1,2023,1,Sul"
"Universidade,UFDPar,""0,34"",""0,12"",""0,23"",Ciclo 1,2023,1,Nordeste"
"Universidade,UFERSA-RN,""0,60"",""0,37"",""0,52"",Ciclo 1,2023,1,Nordeste"
"Universidade,UFES,""0,70"",""0,38"",""0,32"",Ciclo 1,2023,1,Sudeste"
"Universidade,UFF,""0,90"",""0,39"",""0,49"",Ciclo 1,2023,1,Sudeste"
"Universidade,UFFS,""0,60"",""0,30"",""0,34"",Ciclo 1,2023,1,Sul"
"Universidade,UFG,""0,60"",""0,26"",""0,20"",Ciclo 1,2023,1,Centro-Oeste"
"Fundação,UFGD,""0,64"",""0,12"",""0,63"",Ciclo 1,2023,1,Centro-Oeste"
"Universidade,UFJ,""0,07"",""0,22"",""0,08"",Ciclo 1,2023,1,Centro-Oeste"
"Universidade,UFJF,""0,50"",""0,14"",""0,34"",Ciclo 1,2023,1,Sudeste"
"Universidade,UFLA,""0,69"",""0,57"",""0,72"",Ciclo 1,2023,1,Sudeste"
"Fundação,UFMA,""0,70"",""0,27"",""0,20"",Ciclo 1,2023,1,Nordeste"
"Universidade,UFMG,""0,64"",""0,31"",""0,30"",Ciclo 1,2023,1,Sudeste"
"Fundação,UFMS,""0,77"",""0,51"",""0,48"",Ciclo 1,2023,1,Centro-Oeste"
"Fundação,UFMT,""0,26"",""0,27"",""0,25"",Ciclo 1,2023,1,Centro-Oeste"
"Universidade,UFNT,""0,10"",""0,31"",""0,10"",Ciclo 1,2023,1,Norte"
"Universidade,UFOB,""0,34"",""0,33"",""0,16"",Ciclo 1,2023,1,Nordeste"
"Universidade,UFOPA,""0,57"",""0,30"",""0,39"",Ciclo 1,2023,1,Norte"
"Universidade,UFPA,""0,90"",""0,48"",""0,56"",Ciclo 1,2023,1,Norte"
"Universidade,UFPB,""0,64"",""0,24"",""0,25"",Ciclo 1,2023,1,Nordeste"
"Universidade,UFPE,""1,00"",,""0,48"",Ciclo 1,2023,1,Nordeste"
"Fundação,UFPel,""0,90"",""0,26"",""0,21"",Ciclo 1,2023,1,Sul"
Fundação,UFPI,,,,Ciclo 1,2023,1,Nordeste
"Universidade,UFPR,""0,69"",""0,21"",""0,46"",Ciclo 1,2023,1,Sul"
"Universidade,UFR,""0,34"",""0,22"",""0,13"",Ciclo 1,2023,1,Centro-Oeste"
"Universidade,UFRA,""0,77"",""0,33"",""0,24"",Ciclo 1,2023,1,Norte"
"Universidade,UFRB,""0,69"",""0,12"",""0,16"",Ciclo 1,2023,1,Nordeste"
"Universidade,UFRGS,""1,00"",""0,74"",""0,84"",Ciclo 1,2023,1,Sul"
"Universidade,UFRJ,""0,57"",""0,42"",""0,22"",Ciclo 1,2023,1,Sudeste"
"Universidade,UFRN,""0,90"",""0,26"",""0,37"",Ciclo 1,2023,1,Nordeste"
"Universidade,UFRPE,""0,69"",""0,31"",""0,47"",Ciclo 1,2023,1,Nordeste"
"Fundação,UFRR,""0,60"",""0,24"",""0,16"",Ciclo 1,2023,1,Norte"
"Universidade,UFRRJ,""0,46"",""0,37"",""0,27"",Ciclo 1,2023,1,Sudeste"
"Fundação,UFS,""0,34"",""0,15"",""0,08"",Ciclo 1,2023,1,Nordeste"
"Universidade,UFSB,""0,55"",""0,21"",""0,14"",Ciclo 1,2023,1,Nordeste"
"Universidade,UFSC,""0,07"",""0,15"",""0,07"",Ciclo 1,2023,1,Sul"
"Fundação,UFSCar,""0,69"",""0,40"",""0,65"",Ciclo 1,2023,1,Sudeste"
"Universidade,UFSM,""0,43"",""0,11"",""0,29"",Ciclo 1,2023,1,Sul"
"Fundação,UFT,""0,64"",""0,15"",""0,15"",Ciclo 1,2023,1,Norte"
"Universidade,UFTM,""0,51"",""0,09"",""0,12"",Ciclo 1,2023,1,Sudeste"
"Universidade,UFU,""1,00"",""0,56"",""0,47"",Ciclo 1,2023,1,Sudeste"
"Fundação,UFV,""0,51"",""0,23"",""0,20"",Ciclo 1,2023,1,Sudeste"
"Universidade,UFVJM,""0,51"",""0,32"",""0,23"",Ciclo 1,2023,1,Sudeste"
"Fundação,UNB,""0,70"",""0,42"",""0,71"",Ciclo 1,2023,1,Centro-Oeste"
"Universidade,UNIFAL-MG,""0,90"",""0,42"",""0,38"",Ciclo 1,2023,1,Sudeste"
Fundação,UNIFAP,,,,Ciclo 1,2023,1,Norte
"Universidade,UNIFEI,""1,00"",""0,48"",""0,61"",Ciclo 1,2023,1,Sudeste"
"Universidade,UNIFESP,""0,30"",""0,19"",""0,23"",Ciclo 1,2023,1,Sudeste"
"Universidade,Unifesspa,""0,64"",""0,43"",""0,45"",Ciclo 1,2023,1,Norte"
"Universidade,UNILA,""0,90"",""0,40"",""0,24"",Ciclo 1,2023,1,Sul"
Universidade,UNILAB,,,,Ciclo 1,2023,1,Nordeste
"Fundação,UNIPAMPA,""0,70"",""0,38"",""0,19"",Ciclo 1,2023,1,Sul"
"Fundação,UNIR,""0,60"",""0,14"",""0,23"",Ciclo 1,2023,1,Norte"
"Universidade,UNIRIO,""0,51"",""0,30"",""0,13"",Ciclo 1,2023,1,Sudeste"
"Fundação,UNIVASF,""0,46"",""0,27"",""0,18"",Ciclo 1,2023,1,Nordeste"
"Universidade,UTFPR,""0,60"",""0,39"",""0,34"",Ciclo 1,2023,1,Sul"
"Agência,ABIN,""1,00"",""0,73"",""0,52"",Ciclo 2,2024,1,Centro-Oeste"
"Agência,AEB,""0,90"",""0,78"",""0,46"",Ciclo 2,2024,1,Centro-Oeste"
"Especiais,AGU,""0,26"",""0,39"",""0,23"",Ciclo 2,2024,1,Centro-Oeste"
"Agência,ANA,""1,00"",""0,73"",""0,86"",Ciclo 2,2024,1,Centro-Oeste"
"Agência,ANAC,""1,00"",""0,55"",""0,65"",Ciclo 2,2024,1,Centro-Oeste"
"Agência,ANATEL,""1,00"",""0,69"",""0,82"",Ciclo 2,2024,1,Centro-Oeste"
"Agência,ANCINE,""1,00"",""0,80"",""0,84"",Ciclo 2,2024,1,Sudeste"
"Agência,ANEEL,""0,90"",""0,62"",""0,43"",Ciclo 2,2024,1,Centro-Oeste"
"Agência,ANM,""0,69"",""0,39"",""0,31"",Ciclo 2,2024,1,Centro-Oeste"
"Agência,ANP,""0,77"",""0,57"",""0,53"",Ciclo 2,2024,1,Sudeste"
Agência,ANPD,,,,Ciclo 2,2024,1,Centro-Oeste
"Agência,ANS,""1,00"",""0,79"",""0,82"",Ciclo 2,2024,1,Sudeste"
"Agência,ANTAQ,""0,80"",""0,53"",""0,58"",Ciclo 2,2024,1,Centro-Oeste"
"Agência,ANTT,""0,69"",""0,42"",""0,42"",Ciclo 2,2024,1,Centro-Oeste"
"Agência,ANVISA,""0,90"",""0,56"",""0,46"",Ciclo 2,2024,1,Centro-Oeste"
"Especiais,BACEN,""1,00"",""0,77"",""0,69"",Ciclo 2,2024,1,Centro-Oeste"
"Especiais,CADE,""0,80"",""0,54"",""0,19"",Ciclo 2,2024,1,Centro-Oeste"
"Fundação,CAPES,""1,00"",""0,51"",""0,45"",Ciclo 2,2024,1,Centro-Oeste"
